corp_code,stock_code,corp_name_master,industry_krx,bsns_year,cash_and_cash_equivalents,cfo,current_assets,current_liabilities,finance_costs,inventory,net_income,operating_income,revenue,total_assets,total_equity,total_liabilities,liabilities_to_assets,equity_ratio,current_ratio,quick_ratio,cash_ratio,roa,roe,operating_margin,finance_cost_coverage,cfo_to_assets,cfo_to_liabilities,bs_check,bs_check_relative,weak_liquidity,weak_quick_liquidity,high_leverage,negative_roa,negative_operating_margin,weak_finance_cost_coverage,negative_cfo,flag_weak_liquidity,flag_high_leverage,flag_weak_profitability,flag_weak_coverage,flag_negative_cashflow,available_dimension_count,distress_flag_count,risk_bucket
00401731,066570,LG전자,전기·전자,2021,6051516000000.0,2677382000000.0,27487763000000.0,23619899000000.0,690401000000.0,9754018000000.0,1414972000000.0,3863774000000.0,74721629000000.0,53481478000000.0,20098033000000.0,33383445000000.0,0.6242057296920628,0.3757942703079373,1.163754468213433,0.7507968175477804,0.256204143802647,0.0264572344092659,0.070403506651621,0.0517089101470204,5.596420051535267,0.0500618550594282,0.0802008899920304,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00401731,066570,LG전자,전기·전자,2022,6322360000000.0,3107839000000.0,27488228000000.0,22332549000000.0,1231875000000.0,9388808000000.0,1863123000000.0,3550972000000.0,83467318000000.0,55156141000000.0,22491997000000.0,32664144000000.0,0.5922122796806978,0.4077877203193022,1.2308594061519802,0.8104502535738307,0.2831006885958249,0.033779067320899,0.0828349301309261,0.0425432622622425,2.882574936580416,0.0563462008699992,0.0951452761168331,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00401731,066570,LG전자,전기·전자,2023,8487563000000.0,5913596000000.0,30341209000000.0,24160380000000.0,1425480000000.0,9125404000000.0,1150611000000.0,3549074000000.0,84227765000000.0,60240793000000.0,23498536000000.0,36742257000000.0,0.6099231960641687,0.3900768039358313,1.2558249911632184,0.8781238126221524,0.3513008901350061,0.019100196771978,0.0489652206418306,0.0421366279872201,2.489739596486797,0.0981659720183298,0.1609480876474191,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00401731,066570,LG전자,전기·전자,2024,7573036000000.0,3842661000000.0,33923517000000.0,27307439000000.0,1132596000000.0,10729360000000.0,591365000000.0,3419675000000.0,87728182000000.0,65629589000000.0,25211664000000.0,40417925000000.0,0.6158491256131438,0.3841508743868562,1.242281160089747,0.8493713745913705,0.2773250175529093,0.0090106460974485,0.0234560082983812,0.0389803472731259,3.0193246312012403,0.0585507399718745,0.0950731884429989,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00401731,066570,LG전자,전기·전자,2025,8769841000000.0,4280500000000.0,34869881000000.0,27183160000000.0,1440338000000.0,11084962000000.0,1220412000000.0,2478392000000.0,89200882000000.0,68620167000000.0,28552025000000.0,40068142000000.0,0.5839120443994256,0.4160879556005744,1.2827751078241088,0.8749872715313451,0.3226203649612481,0.017785033953648,0.0427434481442209,0.0277843889480823,1.7207016686361118,0.0623796208481975,0.1068305088865862,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00406046,071970,HD현대마린엔진,기계·장비,2019,24997583211.0,-13371473660.0,174465473627.0,198542366646.0,9273875962.0,79063064998.0,-35895796697.0,-10695548571.0,253982739416.0,447548959282.0,130004444684.0,317544514598.0,0.7095190548704094,0.2904809451295905,0.878731711393725,0.4805141101148552,0.1259055366030292,-0.0802052958732993,-0.2761120728160596,-0.0421113206180585,-1.153298643935432,-0.0298771193244461,-0.042108973845534,0.0,0.0,True,True,False,True,True,True,True,True,False,True,True,True,5,4,High
00406046,071970,HD현대마린엔진,기계·장비,2020,58390001507.0,15239525401.0,152537363125.0,258518954795.0,15756835476.0,56957772046.0,1103386004.0,2319414956.0,247959833753.0,467363345753.0,173919915912.0,293443429841.0,0.6278700127161532,0.3721299872838468,0.5900432455560517,0.3697198573110145,0.2258635215096781,0.0023608740694507,0.0063442188217149,0.0093539946405611,0.1472005568334335,0.0326074467317213,0.0519334353788647,0.0,0.0,True,True,False,False,False,True,False,True,False,False,True,False,5,2,Moderate
00406046,071970,HD현대마린엔진,기계·장비,2021,61113803514.0,14917623541.0,182389805124.0,244851204057.0,11808228898.0,52868824483.0,-7828437540.0,-10897076267.0,163850811869.0,430406730156.0,153961262140.0,276445468016.0,0.6422889063928041,0.3577110936071958,0.7449005849345983,0.5289783284498296,0.249595683016421,-0.0181884645185789,-0.0508468002352529,-0.066506086498444,-0.9228374857169032,0.0346593640289805,0.0539622647752597,0.0,0.0,True,False,False,True,True,True,False,True,False,True,True,False,5,3,High
00406046,071970,HD현대마린엔진,기계·장비,2022,29656422201.0,-20431159379.0,165093772307.0,184789558770.0,11182348927.0,70980972615.0,14143936944.0,11342142575.0,179328152621.0,416290993852.0,192136113895.0,224154879957.0,0.5384571928469144,0.4615428071530856,0.8934150468560048,0.5092971719746263,0.1604875426858512,0.0339760820024573,0.0736141512247379,0.0632479753414455,1.014289810579437,-0.0490790328898244,-0.0911475109661647,0.0,0.0,True,False,False,False,False,False,True,True,False,False,False,True,5,2,Moderate
00406046,071970,HD현대마린엔진,기계·장비,2023,33895601428.0,36374056448.0,196470091901.0,206642830744.0,10774694060.0,89074959293.0,31641504580.0,17924999731.0,245020790824.0,454013908212.0,225375915294.0,228637992918.0,0.5035924864469975,0.4964075135530024,0.950771392327651,0.5197138087071926,0.164029893057319,0.069692808981581,0.1403943475447412,0.0731570560633593,1.6636202968903602,0.0801166127074135,0.1590901668781067,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00406046,071970,HD현대마린엔진,기계·장비,2024,59756968580.0,101436571997.0,293886545654.0,180908739583.0,7975299176.0,86701382809.0,75775091634.0,33193655658.0,315793988713.0,494962962578.0,309374582999.0,185588379579.0,0.3749540745682634,0.6250459254317365,1.6245016483527397,1.1452468428146032,0.3303155431724392,0.1530924480476835,0.2449299192566343,0.1051117400723136,4.162057739211764,0.2049377017396829,0.5465674748985088,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00406046,071970,HD현대마린엔진,기계·장비,2025,94276230277.0,180601821406.0,516174832502.0,320140948412.0,8565093845.0,116969828556.0,165101642055.0,75911594792.0,402396221904.0,814697175815.0,488912211304.0,325784964511.0,0.3998847353129633,0.6001152646870367,1.612336175870003,1.2469663937905555,0.2944835102933249,0.2026540007209881,0.3376917946366075,0.1886488755605421,8.862902866652712,0.2216796949434997,0.5543589823952789,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2019,546137583490.0,473993887712.0,1785115919500.0,657225837904.0,14204915194.0,306709922768.0,301442694249.0,381532472575.0,1128459877886.0,3859646629058.0,2872913210933.0,986733418125.0,0.2556538235122902,0.7443461764877097,2.7161377665750708,2.249464204643684,0.8309740000967119,0.0781011121535163,0.1049257920851372,0.3381001664762275,26.859186933840697,0.1228075866177637,0.4803667120271325,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2020,684293887404.0,350746671970.0,2516494911747.0,1056766920798.0,37679352958.0,384324660641.0,525702909620.0,718577359816.0,1849115532111.0,5020121254019.0,3427580354138.0,1592540899881.0,0.3172315606134107,0.6827684393865893,2.381314992190246,2.017635307410954,0.6475353021906353,0.1047191657371091,0.1533743502133617,0.3886059834215187,19.07085189644779,0.06986816736532,0.2202434311082428,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2021,1188325852061.0,911159432327.0,3074470613879.0,1210479664348.0,12804158307.0,578056853641.0,595779438812.0,756857107226.0,1911601263030.0,5674122532472.0,4050374686795.0,1623747845677.0,0.2861672155270842,0.7138327844729158,2.5398779545255725,2.0623343239579675,0.9816983193196124,0.1049993960127684,0.1470924259808248,0.3959283360308818,59.11025848627849,0.1605815572562269,0.5611458914343342,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2022,551186669819.0,863531984.0,2929792463759.0,1294097736489.0,13506688858.0,616352352108.0,542566233270.0,647198174586.0,2283967480394.0,5891652311251.0,4274204269789.0,1617448041462.0,0.2745321611007558,0.7254678388992442,2.2639653722815267,1.787685772426714,0.42592352515384,0.0920906741617946,0.1269397059716999,0.2833657572367685,47.9168641100861,0.0001465687278169,0.0005338854552752,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2023,564611719562.0,537158606192.0,5009357806990.0,2470579210688.0,19950171798.0,3041452920081.0,539706505110.0,651481422157.0,2176431531380.0,19917534297169.0,17125794307235.0,2791739989934.0,0.1401649395091443,0.8598350604908557,2.027604614059311,0.7965358400150154,0.2285341498541827,0.0270970541361995,0.0315142466053089,0.2993346736453125,32.655429173913724,0.0269691317297417,0.1924099694558944,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2024,996430679072.0,901870301325.0,5584129149603.0,3187120605915.0,80272920461.0,2765942959864.0,418883310404.0,492015534847.0,3557303554371.0,21055222437706.0,17580062368691.0,3475160069015.0,0.1650497912950866,0.8349502087049134,1.7520921985943596,0.8842420912809851,0.3126429157474358,0.0198945089107136,0.0238271799962442,0.1383113718935908,6.129284097568645,0.0428335679660129,0.2595190677304905,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00413046,068270,셀트리온,제약,2025,1119206211717.0,646050776661.0,6205267557980.0,4453815745874.0,96468286123.0,2803460062651.0,1031483789240.0,1168471345595.0,4162495108881.0,22334900189800.0,17352529819114.0,4982370370686.0,0.2230755601478519,0.7769244398521481,1.3932474785757671,0.7637961894765007,0.2512915386663287,0.046182601241758,0.0594428478148361,0.2807141666309655,12.112492017378266,0.028925617359868,0.129667352805016,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00503668,079550,LIG디펜스앤에어로스페이스,금속,2019,28650469112.0,151004955851.0,1380852281652.0,1237491234410.0,18880073467.0,130469424965.0,3185323837.0,18106724003.0,1452651352252.0,2317491215306.0,633974397912.0,1683516817394.0,0.7264393522940321,0.2735606477059679,1.115848131490281,1.0104175463377294,0.0231520582250101,0.0013744707276395,0.0050243729833426,0.0124646041012729,0.9590388530345648,0.0651588039918681,0.0896961374491929,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00503668,079550,LIG디펜스앤에어로스페이스,금속,2020,51002306722.0,192104829697.0,1545723606015.0,1380432960452.0,21684658027.0,227217745450.0,57881698047.0,63741639085.0,1600344315019.0,2595606499093.0,672508651689.0,1923097847404.0,0.7409050054682791,0.2590949945317208,1.119738263500227,0.9551393644884262,0.0369466016700297,0.0222998740630469,0.0860683322090066,0.0398299531462035,2.9394809457282665,0.0740115382528624,0.0998934245370423,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00503668,079550,LIG디펜스앤에어로스페이스,금속,2021,74538166121.0,135245427200.0,1485925497598.0,1481145703317.0,16963925702.0,218623676919.0,105055805629.0,97201006836.0,1822194315440.0,2576847035470.0,763304384997.0,1813542650473.0,0.7037835872714974,0.2962164127285026,1.0032270925610465,0.8556226560566591,0.0503246682308655,0.0407691276132882,0.1376329124971722,0.0533428328759379,5.729865158778682,0.0524848488631115,0.0745752669035525,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00503668,079550,LIG디펜스앤에어로스페이스,금속,2022,252910914352.0,456521222995.0,1822951227868.0,1899456288192.0,36297682943.0,230836873287.0,122939587371.0,179111737872.0,2220751868438.0,3012727223129.0,935179067809.0,2077548155320.0,0.6895905276025193,0.3104094723974807,0.9597226528456616,0.8381947847278214,0.1331491100501889,0.0408067436132885,0.1314610127652141,0.0806536472703638,4.934522629261703,0.1515308852026968,0.2197403809033168,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00503668,079550,LIG디펜스앤에어로스페이스,금속,2023,445436760872.0,467285196126.0,2535880560459.0,2650650421124.0,15281784063.0,228919620086.0,174962143119.0,186378438940.0,2308571092877.0,3815758833285.0,1052359009288.0,2763399823997.0,0.7242071484947542,0.2757928515052458,0.9567012459468978,0.8703376808906926,0.1680480976752543,0.04585251604289,0.1662570867686827,0.0807332464289546,12.196117820513926,0.1224619313070455,0.1690979322167414,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00503668,079550,LIG디펜스앤에어로스페이스,금속,2024,546947952484.0,951948218386.0,3894568274428.0,4616518043951.0,84519397962.0,363527737579.0,216648719554.0,229779392271.0,3276339508425.0,6125264653217.0,1237435235062.0,4887829418155.0,0.7979784866255376,0.2020215133744624,0.8436159541347473,0.7648709488909513,0.1184762947478702,0.0353696912410495,0.1750788351708322,0.0701329613979655,2.718658648921151,0.1554134020782326,0.1947588872169213,0.0,0.0,True,False,True,False,False,False,False,True,True,False,False,False,5,2,Moderate
00503668,079550,LIG디펜스앤에어로스페이스,금속,2025,125190009682.0,-584305263675.0,5622222859236.0,6215510761700.0,34904077869.0,593084124214.0,237479536396.0,319442306790.0,4306936127418.0,8064772884180.0,1476107505166.0,6588665379014.0,0.8169684966502209,0.1830315033497792,0.9045472005100784,0.8091271864593287,0.0201415482140938,0.0294465250052911,0.1608822769106465,0.0741692696012896,9.152005332698163,-0.0724515460095824,-0.0886834024893888,0.0,0.0,True,False,True,False,False,False,True,True,True,False,False,True,5,3,High
00583424,090430,아모레퍼시픽,화학,2019,673580375450.0,718300781333.0,1803063670498.0,1066567435582.0,19976729196.0,452589071942.0,223761027766.0,427834596504.0,5580142192519.0,5989007790647.0,4498840803125.0,1490166987522.0,0.2488170060238,0.7511829939761999,1.6905294595968157,1.2661877285040857,0.6315403536415337,0.0373619530292557,0.0497374851785309,0.0766709129881269,21.416648957211,0.1199365247870885,0.4820270394846573,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2020,793728286323.0,554358724380.0,1825732428259.0,965946712547.0,17026833385.0,414482961333.0,21869011689.0,143009119307.0,4432179039394.0,5701918175747.0,4464397744195.0,1237520431552.0,0.2170358103025346,0.7829641896974654,1.890096425138116,1.461001366426135,0.8217102206705628,0.0038353780280501,0.0048985356910539,0.0322660971129346,8.399043795952432,0.0972231988066672,0.4479592500018503,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2021,537693630647.0,691434410702.0,2018526858100.0,1157485393842.0,11410260207.0,493223642997.0,180857693977.0,343357809050.0,4863128496699.0,6116713932912.0,4744299877622.0,1372414055290.0,0.224371136257574,0.7756288637424259,1.7438897016229085,1.3177731859234227,0.4645359963137441,0.0295677868804465,0.0381210502375857,0.0706043052909387,30.092022690188596,0.1130401745586992,0.5038088964746834,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2022,449597948392.0,151023730340.0,1735019347862.0,831116935949.0,34413883142.0,408934396533.0,129264244958.0,214233255761.0,4134932512111.0,5801783178159.0,4779275104059.0,1022508074100.0,0.1762403114182661,0.8237596885817339,2.0875754936709248,1.5955455772475955,0.5409563070431629,0.0222800888948451,0.0270468307731892,0.0518105809788967,6.225198559459908,0.0260305712403272,0.1476993034729132,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2023,506379386493.0,348227953524.0,1952196456821.0,813257101661.0,19166374797.0,394311802314.0,173878928996.0,108171257062.0,3673963593157.0,5886510888702.0,4872705211057.0,1013805677645.0,0.1722252276116231,0.8277747723883768,2.4004665349172174,1.915611497674191,0.6226559663097543,0.0295385385814415,0.0356842701260562,0.0294426589483565,5.643803703501166,0.0591569369543433,0.3434858979414174,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2024,451543362844.0,334509652791.0,1734808826757.0,1095705144331.0,42891624478.0,497801286466.0,601641373835.0,220481343913.0,3885110699186.0,6783507800768.0,5326007889106.0,1457499911662.0,0.2148593256569982,0.7851406743430017,1.5832807172008074,1.128960237789405,0.4121029869944591,0.0886917788709382,0.1129629145059319,0.0567503376310988,5.140428850534431,0.0493121940175447,0.2295092096503496,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00583424,090430,아모레퍼시픽,화학,2025,524558265446.0,583839768058.0,2003730249566.0,1120868276361.0,25660752895.0,480094622293.0,247316269750.0,335826547063.0,4252820221496.0,6961213309494.0,5503457775495.0,1457755533999.0,0.2094111283748266,0.7905888716251733,1.7876589888611096,1.3593351327772614,0.4679927842627732,0.0355277533892977,0.0449383423729012,0.0789656109528343,13.087166554978044,0.0838704033478954,0.4005059520894952,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00631518,096770,SK이노베이션,화학,2019,2196001396000.0,1825833804000.0,17352776869000.0,10456380735000.0,3260335156000.0,6495210174000.0,65774590000.0,1269292250000.0,49876534172000.0,39526056607000.0,18209623762000.0,21316432845000.0,0.5393007720690481,0.4606992279309519,1.6595395011694742,1.038367573844852,0.2100154395343945,0.0016640817639357,0.0036120784734311,0.0254486858614278,0.3893134261562402,0.0461931687786088,0.0856538154050605,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00631518,096770,SK이노베이션,화학,2020,2940661256000.0,2850843672000.0,13295062788000.0,11014841497000.0,3937088145000.0,3878354885000.0,,-2568795615000.0,34164529332000.0,38498146106000.0,15458465083000.0,23039681023000.0,0.5984620911241548,0.4015379088758451,1.2070135363837091,0.8549108859682395,0.2669726347674561,,,-0.0751889654336304,-0.6524607832980077,0.0740514533907826,0.1237362474399739,0.0,0.0,False,False,False,,True,True,False,False,False,True,True,False,5,2,Moderate
00631518,096770,SK이노베이션,화학,2021,3423827161000.0,-482982766000.0,21481684513000.0,14512449137000.0,3023101536000.0,7849111066000.0,,1754170704000.0,46842929105000.0,49557440204000.0,19633194498000.0,29924245706000.0,0.6038295275708103,0.3961704724291897,1.4802246202697578,0.9393709716606878,0.2359234563841352,,,0.0374479294424131,0.5802553050603193,-0.0097459183527606,-0.0161401818025828,0.0,0.0,False,False,False,,False,True,True,False,False,,True,True,4,,Insufficient data
00631518,096770,SK이노베이션,화학,2022,9479086529000.0,406557024000.0,31966675885000.0,27557209671000.0,8107091953000.0,11857700217000.0,1895179127000.0,3917340789000.0,78056939448000.0,67218924277000.0,23242311382000.0,43976612895000.0,0.6542296439285221,0.3457703560714779,1.1600113460921382,0.7297174100018481,0.343978459436529,0.0281941305574933,0.0815400454736064,0.0501856826145439,0.4831992546415367,0.0060482524582606,0.0092448462315801,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00631518,096770,SK이노베이션,화학,2023,13074425609000.0,5367895813000.0,33279589404000.0,29399178862000.0,6177987935000.0,11122659013000.0,554894277000.0,1903886320000.0,77288485864000.0,80835513251000.0,30019967513000.0,50815545738000.0,0.6286289737558062,0.3713710262441938,1.131990439604272,0.7536581376984991,0.4447207750383596,0.0068644863462054,0.0184841731344214,0.0246335052203009,0.3081725539174268,0.0664051676932179,0.105634914179144,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00631518,096770,SK이노베이션,화학,2024,15865084196000.0,2232521961000.0,36318431920000.0,37725576071000.0,6397890465000.0,10335593569000.0,-2372482956000.0,315488338000.0,74716970174000.0,110530097549000.0,39648908994000.0,70881188555000.0,0.6412840495646634,0.3587159504353365,0.9627005258090232,0.6887327128444634,0.4205392163168487,-0.0214645875522568,-0.0598372821900099,0.0042224455470463,0.0493113065511039,0.0201983171145785,0.0314966778423542,0.0,0.0,True,False,False,True,False,True,False,True,False,True,True,False,5,3,High
00631518,096770,SK이노베이션,화학,2025,16091551855000.0,2283052527000.0,42795276125000.0,41057102110000.0,6362557555000.0,9558632028000.0,-5436441431000.0,448683859000.0,80296054243000.0,105608481396000.0,36391495746000.0,69216985650000.0,0.6554112390884322,0.3445887609115678,1.042335526027704,0.8095224063294223,0.3919310187038429,-0.0514773184798953,-0.1493876885122962,0.0055878693321859,0.0705194185076413,0.0216180793135282,0.0329839923764435,0.0,0.0,False,False,False,True,False,True,False,False,False,True,True,False,5,2,Moderate
00635134,097950,CJ제일제당,음식료·담배,2019,690951592000.0,2143095681000.0,7433652074000.0,8202238119000.0,666692923000.0,2018257067000.0,191028303000.0,896857873000.0,22352462296000.0,26280632351000.0,9481480420000.0,16799151931000.0,0.6392217548890439,0.3607782451109561,0.9062955703249316,0.660233820139354,0.0842393968543112,0.0072687863993779,0.0201475185876089,0.0401234486439775,1.3452338281382956,0.0815465797160871,0.127571658962455,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00635134,097950,CJ제일제당,음식료·담배,2020,1212229101000.0,2001752173000.0,7431380404000.0,7082673561000.0,805193567000.0,1861478883000.0,786425538000.0,1359551440000.0,24245725654000.0,25611892185000.0,10166438997000.0,15445453188000.0,0.6030578715713112,0.3969421284286887,1.0492337872128,0.7864122881040402,0.1711541680637397,0.0307054836995051,0.0773550638755679,0.0560738605806877,1.6884777719541817,0.0781571372603371,0.1296013881001055,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00635134,097950,CJ제일제당,음식료·담배,2021,1096870152000.0,1686409257000.0,7695894684000.0,7915867743000.0,642436206000.0,2338251516000.0,892393213000.0,1524429392000.0,26289227767000.0,26855804277000.0,10806800418000.0,16049003859000.0,0.5975990774085578,0.4024009225914422,0.9722111250286462,0.676823229233177,0.1385660028200903,0.0332290630284444,0.0825770050785442,0.0579868456202264,2.372888354925625,0.0627949637853253,0.1050787495483273,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00635134,097950,CJ제일제당,음식료·담배,2022,1797257804000.0,1627293112000.0,9759274570000.0,9749512896000.0,989290534000.0,3201446372000.0,802674084000.0,1664708210000.0,30079513121000.0,30013241845000.0,11529022641000.0,18484219204000.0,0.6158687988275197,0.3841312011724803,1.001001247355035,0.6726313681466615,0.1843433434235851,0.0267439981373994,0.0696220407396457,0.0553435889505068,1.6827293426826624,0.0542191716710901,0.0880368867107923,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00635134,097950,CJ제일제당,음식료·담배,2023,1853610633000.0,2444759803000.0,8673140890000.0,9121901459000.0,910538967000.0,2649405658000.0,559462096000.0,1291582413000.0,29023472909000.0,29606279551000.0,11779942250000.0,17826337301000.0,0.6021133884888243,0.3978866115111756,0.9508040542844018,0.6603596036500442,0.2032044131732162,0.0188967376004224,0.0474927706882433,0.0445013047559683,1.4184812070761164,0.0825757183974649,0.1371431361204445,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00635134,097950,CJ제일제당,음식료·담배,2024,1272398631000.0,2255253477000.0,8546271600000.0,9956782579000.0,1233744974000.0,2428544168000.0,361835555000.0,1553017638000.0,29359081823000.0,30149997467000.0,12242785686000.0,17907211781000.0,0.5939374224027691,0.4060625775972308,0.8583366697215092,0.6144281431737789,0.1277921478052192,0.0120011802785734,0.0295550019644442,0.0528973503791035,1.2587833553354764,0.0748011166325448,0.1259410736066058,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00635134,097950,CJ제일제당,음식료·담배,2025,1038957402000.0,2481608395000.0,7578773538000.0,9361389376000.0,889229213000.0,2181886741000.0,-416955408000.0,1233604641000.0,27342589100000.0,29744790534000.0,11551202624000.0,18193587910000.0,0.6116562794148336,0.3883437205851665,0.8095778557646441,0.5765048947580492,0.1109832483481135,-0.0140177624556944,-0.0360962768615701,0.0451165994737491,1.3872740829534578,0.0834300175072128,0.1364001651172937,0.0,0.0,True,False,False,True,False,False,False,True,False,True,False,False,5,2,Moderate
00683469,103590,일진전기,전기·전자,2019,27712063393.0,25541035645.0,304053028870.0,273112730023.0,13041998430.0,70497173959.0,3604463098.0,11423545228.0,668304096799.0,780849822476.0,303724465695.0,477125356781.0,0.6110334446489099,0.3889665553510902,1.1132876480872729,0.8551628292512445,0.101467490697582,0.0046160772459044,0.0118675428064448,0.0170933341314466,0.8759045087540315,0.0327092802096206,0.0535310800023636,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00683469,103590,일진전기,전기·전자,2020,40565758935.0,57664627757.0,305742723154.0,277617259789.0,14806801516.0,93535864383.0,4818812413.0,13776691618.0,707930789714.0,790379091642.0,308884249416.0,481494842226.0,0.6091948121068108,0.3908051878931892,1.101310211715138,0.7643864035409237,0.1461211704410293,0.0060968369026424,0.0156007061613235,0.0194605063350411,0.930429951607923,0.0729581897684093,0.1197616728154563,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
00683469,103590,일진전기,전기·전자,2021,23654942533.0,9620953048.0,358603605679.0,367087635956.0,12439440337.0,141819007105.0,,20402669112.0,932362520580.0,837942610833.0,323057560316.0,514885050517.0,0.6144633819315526,0.3855366180684474,0.9768882701404388,0.5905527109607808,0.0644394967741036,,,0.021882764119806,1.6401597306041245,0.01148163719522,0.0186856329162004,0.0,0.0,True,False,False,,False,False,False,True,False,,False,False,4,,Insufficient data
00683469,103590,일진전기,전기·전자,2022,39456657378.0,50573216276.0,360680352497.0,321654655572.0,30397076847.0,133624760078.0,,31490877242.0,1164706090212.0,839513249151.0,344902375464.0,494610873687.0,0.5891638686908159,0.410836131309184,1.1213279405379677,0.7058986664291427,0.1226677639962463,,,0.0270376170491802,1.0359837362160025,0.0602411174893841,0.1022484926362613,0.0,0.0,False,False,False,,False,False,False,False,False,,False,False,4,,Insufficient data
00683469,103590,일진전기,전기·전자,2023,56717295702.0,49223343515.0,433757560045.0,384892900350.0,22106393536.0,146070405150.0,,60756520579.0,1246731647188.0,928888144074.0,371142176219.0,557745967855.0,0.6004447052244507,0.3995552947755493,1.1269565108906017,0.7474472889299685,0.147358643535447,,,0.048732636823679,2.748368723286262,0.0529916802459248,0.0882540553440573,0.0,0.0,False,False,False,,False,False,False,False,False,,False,False,4,,Insufficient data
00683469,103590,일진전기,전기·전자,2024,140017884000.0,105677318000.0,702238015000.0,606533501000.0,42592856000.0,245056781000.0,,79742010000.0,1577247371000.0,1249038272000.0,500309704000.0,748728568000.0,0.599444056106553,0.400555943893447,1.1577893287711407,0.7537608940746704,0.2308493822173888,,,0.0505577067149855,1.87219213475612,0.0846069494978613,0.14114236121948,0.0,0.0,False,False,False,,False,False,False,False,False,,False,False,4,,Insufficient data
00683469,103590,일진전기,전기·전자,2025,137563249000.0,86862549000.0,967476668000.0,834541618000.0,20109535000.0,335513063000.0,103889478000.0,151226606000.0,2044552052000.0,1525996520000.0,588671403000.0,937325117000.0,0.6142380436096931,0.3857619563903068,1.1592910972116433,0.7572583456227344,0.1648368949288278,0.0680797607585632,0.1764812720144994,0.0739656424262071,7.520144349434236,0.0569218526133991,0.0926706725602446,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00684714,103140,풍산,금속,2019,,,1245174941764.0,763345152755.0,37554308946.0,789638785342.0,17625569038.0,41142663278.0,2451305535330.0,2562507866141.0,1383814314984.0,1178693551157.0,0.459976559186938,0.540023440813062,1.631208290600944,0.5967630170675976,,0.006878249729841,0.0127369466026977,0.016783980081235,1.0955510681120444,,,0.0,0.0,False,False,False,False,False,False,,False,False,False,False,,4,,Insufficient data
